date,t2m_c_c1,t2m_min_c_c1,t2m_max_c_c1,skin_t_c_c1,precip_mm_c1,evap_mm_c1,pot_evap_mm_c1,evap_gap_mm_c1,t2m_c_c2,t2m_min_c_c2,t2m_max_c_c2,skin_t_c_c2,precip_mm_c2,evap_mm_c2,pot_evap_mm_c2,evap_gap_mm_c2
1997-08-29,28.28948794771719,25.16801964523671,32.939579615470166,29.220943586773274,2.2367136543088493,1.5190431186171558,24.086796770783604,22.56775365216645,28.28948794771719,25.16801964523671,32.939579615470166,29.220943586773274,2.2367136543088493,1.5190431186171558,24.086796770783604,22.56775365216645
1997-08-30,27.885928704473372,25.140304164476618,32.03984218381078,28.859782448052442,1.108001173840055,1.319343008969652,21.68129572684851,20.361952717878857,27.885928704473372,25.140304164476618,32.03984218381078,28.859782448052442,1.108001173840055,1.319343008969652,21.68129572684851,20.361952717878857
1997-08-31,27.947254935292676,24.87353540563629,31.998278075483825,28.89685379902619,0.44931400376810166,1.0622334041622539,25.755081214233776,24.692847810071523,27.947254935292676,24.87353540563629,31.998278075483825,28.89685379902619,0.44931400376810166,1.0622334041622539,25.755081214233776,24.692847810071523
1997-09-01,27.662934402066412,24.813058654419535,31.77193942122068,28.60361061879985,1.5396748358785954,1.272784670675124,23.187511086505918,21.914726415830792,27.662934402066412,24.813058654419535,31.77193942122068,28.60361061879985,1.5396748358785954,1.272784670675124,23.187511086505918,21.914726415830792
1997-09-02,27.177128168141564,24.99173907434158,30.31189712142799,27.46324129511072,5.349046227376171,2.2943505650571874,15.955955611542516,13.661605046485327,27.177128168141564,24.99173907434158,30.31189712142799,27.46324129511072,5.349046227376171,2.2943505650571874,15.955955611542516,13.661605046485327
1997-09-03,27.141694627900506,25.07001779629485,31.698234584441423,27.578644707959484,6.665262142264281,3.3842085874775587,16.43376717132008,13.049558583842522,27.141694627900506,25.07001779629485,31.698234584441423,27.578644707959484,6.665262142264281,3.3842085874775587,16.43376717132008,13.049558583842522
1997-09-04,27.332695070387217,24.857281059864306,31.471940255375046,28.016250658186436,3.8245858525507628,2.814345403602945,17.333104180361698,14.518758776758752,27.332695070387217,24.857281059864306,31.471940255375046,28.016250658186436,3.8245858525507628,2.814345403602945,17.333104180361698,14.518758776758752
1997-09-05,27.92009828416775,25.557580098806795,32.18522500753312,28.493237534859134,5.493435005640446,2.92469908238276,18.249934179004367,15.325235096621606,27.92009828416775,25.557580098806795,32.18522500753312,28.493237534859134,5.493435005640446,2.92469908238276,18.249934179004367,15.325235096621606
1997-09-06,28.136514522520542,25.863050666532274,32.492813628473186,28.624374555279076,2.0105699672613,3.086014493628049,20.02630694813609,16.94029245450804,28.136514522520542,25.863050666532274,32.492813628473186,28.624374555279076,2.0105699672613,3.086014493628049,20.02630694813609,16.94029245450804
1997-09-07,27.890394667799626,25.70264784116563,32.10405588717708,28.323243973604235,5.8919373302604825,3.2452978639902472,18.64589412485725,15.400596260867003,27.890394667799626,25.70264784116563,32.10405588717708,28.323243973604235,5.8919373302604825,3.2452978639902472,18.64589412485725,15.400596260867003
1997-09-08,27.15005841816742,25.0660962875059,31.5284800723976,27.4773262540794,9.200630083178039,3.4991383182515388,16.456944473657273,12.957806155405734,27.15005841816742,25.0660962875059,31.5284800723976,27.4773262540794,9.200630083178039,3.4991383182515388,16.456944473657273,12.957806155405734
1997-09-09,26.463691763067516,24.883207043160326,29.790313921717143,26.44238393303624,8.09129533757965,4.063467934725043,12.51793763783667,8.454469703111627,26.463691763067516,24.883207043160326,29.790313921717143,26.44238393303624,8.09129533757965,4.063467934725043,12.51793763783667,8.454469703111627
1997-09-10,27.23306066919082,24.73626312008622,31.113367967649083,27.60796805875907,4.028307668295236,3.6012863811838995,17.997920720478138,14.396634339294238,27.23306066919082,24.73626312008622,31.113367967649083,27.60796805875907,4.028307668295236,3.6012863811838995,17.997920720478138,14.396634339294238
1997-09-11,27.84587782187623,25.15515470165468,31.51860765199831,28.403481593887136,0.4078906736502603,2.6216194362980922,24.475706546354484,21.85408711005639,27.84587782187623,25.15515470165468,31.51860765199831,28.403481593887136,0.4078906736502603,2.6216194362980922,24.475706546354484,21.85408711005639
1997-09-12,27.51756452802522,24.53065694101514,32.119445684687605,28.08705152341605,2.139356744200814,2.662654383834313,20.198874498345813,17.5362201145115,27.51756452802522,24.53065694101514,32.119445684687605,28.08705152341605,2.139356744200814,2.662654383834313,20.198874498345813,17.5362201145115
