system:index,date,mean
2_1_LC08_020045_20180609_130,2018-06-09,0.659530592050733
2_1_LC08_020045_20180609_131,2018-06-09,0.661631993925876
2_1_LC08_020045_20180609_132,2018-06-09,0.7791224452199867
2_1_LC08_020045_20180609_133,2018-06-09,0.5249901376933905
2_1_LC08_020045_20180609_134,2018-06-09,0.7994412010213549
2_1_LC08_020045_20180609_135,2018-06-09,0.6370633268189432
2_1_LC08_020045_20180609_136,2018-06-09,0.6331934341792455
2_1_LC08_020045_20180609_137,2018-06-09,0.6790811817363572
2_1_LC08_020045_20180609_138,2018-06-09,
2_1_LC08_020045_20180609_139,2018-06-09,0.4373393062410077
2_1_LC08_020045_20180609_140,2018-06-09,0.365863441871691
2_1_LC08_020045_20180609_141,2018-06-09,
2_1_LC08_020045_20180609_142,2018-06-09,
2_1_LC08_020045_20180609_143,2018-06-09,0.534217873932788
2_1_LC08_020045_20180609_144,2018-06-09,0.5961409584602038
2_1_LC08_020045_20180609_145,2018-06-09,0.49829419595457647
2_1_LC08_020045_20180609_146,2018-06-09,0.41322049605833355
2_1_LC08_020045_20180609_147,2018-06-09,0.5445907319330073
2_1_LC08_020045_20180609_148,2018-06-09,0.5864527983624587
2_1_LC08_020045_20180609_149,2018-06-09,
2_1_LC08_020045_20180609_150,2018-06-09,
2_1_LC08_020045_20180609_151,2018-06-09,
2_1_LC08_020045_20180609_152,2018-06-09,0.5179735773379215
2_1_LC08_020045_20180609_153,2018-06-09,
2_1_LC08_020045_20180609_154,2018-06-09,
2_1_LC08_020045_20180609_155,2018-06-09,
2_1_LC08_020045_20180609_156,2018-06-09,
2_1_LC08_020045_20180609_157,2018-06-09,0.6582681455388296
2_1_LC08_020045_20180609_158,2018-06-09,0.757150650589241
2_1_LC08_020045_20180609_159,2018-06-09,0.726510420412874
2_1_LC08_020045_20180609_160,2018-06-09,0.6526431633471241
2_1_LC08_020045_20180609_161,2018-06-09,0.706031163560675
2_1_LC08_020045_20180609_162,2018-06-09,0.7179131144229661
2_1_LC08_020045_20180609_163,2018-06-09,0.7429855766380731
2_1_LC08_020045_20180609_164,2018-06-09,
2_1_LC08_020045_20180609_165,2018-06-09,
2_1_LC08_020045_20180609_166,2018-06-09,0.579376553442946
2_1_LC08_020045_20180609_167,2018-06-09,
2_1_LC08_020045_20180609_168,2018-06-09,0.8086210419506203
2_1_LC08_020045_20180609_169,2018-06-09,0.4628306504458135
2_1_LC08_020045_20180609_170,2018-06-09,0.5055716772235678
2_1_LC08_020045_20180609_171,2018-06-09,0.6341601376684121
2_1_LC08_020045_20180609_172,2018-06-09,0.512514817965376
2_1_LC08_020045_20180609_173,2018-06-09,0.4868380659527057
2_1_LC08_020045_20180609_174,2018-06-09,
2_1_LC08_020045_20180609_175,2018-06-09,
2_1_LC08_020045_20180609_176,2018-06-09,0.6712757139116553
2_1_LC08_020045_20180609_177,2018-06-09,
2_1_LC08_020045_20180609_178,2018-06-09,
2_1_LC08_020045_20180609_179,2018-06-09,0.42554502145544
2_1_LC08_020045_20180609_180,2018-06-09,0.4869966002530501
2_1_LC08_020045_20180609_181,2018-06-09,
2_1_LC08_020045_20180609_182,2018-06-09,
2_1_LC08_020045_20180609_183,2018-06-09,
2_1_LC08_020045_20180609_184,2018-06-09,
2_1_LC08_020045_20180609_185,2018-06-09,0.6233216390329892
2_1_LC08_020045_20180609_186,2018-06-09,0.4786704195797984
2_1_LC08_020045_20180609_187,2018-06-09,
2_1_LC08_020045_20180609_188,2018-06-09,0.5499103879339117
2_1_LC08_020045_20180609_189,2018-06-09,
2_1_LC08_020045_20180609_190,2018-06-09,0.5047187283068552
2_1_LC08_020045_20180609_191,2018-06-09,0.5377639517696127
2_1_LC08_020045_20180609_192,2018-06-09,
2_1_LC08_020045_20180609_193,2018-06-09,
2_1_LC08_020045_20180609_194,2018-06-09,
2_1_LC08_020045_20180609_195,2018-06-09,0.7140719612157848
2_1_LC08_020045_20180609_196,2018-06-09,
2_1_LC08_020045_20180609_197,2018-06-09,0.6554784868990414
2_1_LC08_020045_20180609_198,2018-06-09,0.6241264294807822
2_1_LC08_020045_20180609_199,2018-06-09,0.6250265693225598
2_1_LC08_020046_20180609_0,2018-06-09,
2_1_LC08_020046_20180609_1,2018-06-09,
2_1_LC08_020046_20180609_2,2018-06-09,
2_1_LC08_020046_20180609_3,2018-06-09,
2_1_LC08_020046_20180609_4,2018-06-09,
2_1_LC08_020046_20180609_5,2018-06-09,
2_1_LC08_020046_20180609_6,2018-06-09,
2_1_LC08_020046_20180609_7,2018-06-09,
2_1_LC08_020046_20180609_8,2018-06-09,
2_1_LC08_020046_20180609_9,2018-06-09,
2_1_LC08_020046_20180609_10,2018-06-09,
2_1_LC08_020046_20180609_11,2018-06-09,
2_1_LC08_020046_20180609_12,2018-06-09,
2_1_LC08_020046_20180609_13,2018-06-09,
2_1_LC08_020046_20180609_14,2018-06-09,
2_1_LC08_020046_20180609_15,2018-06-09,
2_1_LC08_020046_20180609_16,2018-06-09,
2_1_LC08_020046_20180609_17,2018-06-09,
2_1_LC08_020046_20180609_18,2018-06-09,
2_1_LC08_020046_20180609_19,2018-06-09,
2_1_LC08_020046_20180609_20,2018-06-09,
2_1_LC08_020046_20180609_21,2018-06-09,
2_1_LC08_020046_20180609_22,2018-06-09,
2_1_LC08_020046_20180609_23,2018-06-09,
2_1_LC08_020046_20180609_24,2018-06-09,
2_1_LC08_020046_20180609_25,2018-06-09,
2_1_LC08_020046_20180609_26,2018-06-09,
2_1_LC08_020046_20180609_27,2018-06-09,
2_1_LC08_020046_20180609_28,2018-06-09,
2_1_LC08_020046_20180609_29,2018-06-09,
2_1_LC08_020046_20180609_30,2018-06-09,
2_1_LC08_020046_20180609_31,2018-06-09,
2_1_LC08_020046_20180609_32,2018-06-09,
2_1_LC08_020046_20180609_33,2018-06-09,
2_1_LC08_020046_20180609_34,2018-06-09,
2_1_LC08_020046_20180609_35,2018-06-09,
2_1_LC08_020046_20180609_36,2018-06-09,0.3080136154627839
2_1_LC08_020046_20180609_37,2018-06-09,
2_1_LC08_020046_20180609_38,2018-06-09,
2_1_LC08_020046_20180609_39,2018-06-09,
2_1_LC08_020046_20180609_40,2018-06-09,
2_1_LC08_020046_20180609_41,2018-06-09,
2_1_LC08_020046_20180609_42,2018-06-09,
2_1_LC08_020046_20180609_43,2018-06-09,
2_1_LC08_020046_20180609_44,2018-06-09,
2_1_LC08_020046_20180609_45,2018-06-09,
2_1_LC08_020046_20180609_46,2018-06-09,
2_1_LC08_020046_20180609_47,2018-06-09,
2_1_LC08_020046_20180609_48,2018-06-09,
2_1_LC08_020046_20180609_49,2018-06-09,
2_1_LC08_020046_20180609_50,2018-06-09,
2_1_LC08_020046_20180609_51,2018-06-09,
2_1_LC08_020046_20180609_52,2018-06-09,
2_1_LC08_020046_20180609_53,2018-06-09,
2_1_LC08_020046_20180609_54,2018-06-09,
2_1_LC08_020046_20180609_55,2018-06-09,
2_1_LC08_020046_20180609_56,2018-06-09,
2_1_LC08_020046_20180609_57,2018-06-09,
2_1_LC08_020046_20180609_58,2018-06-09,
2_1_LC08_020046_20180609_59,2018-06-09,
2_1_LC08_020046_20180609_60,2018-06-09,
2_1_LC08_020046_20180609_61,2018-06-09,
2_1_LC08_020046_20180609_62,2018-06-09,
2_1_LC08_020046_20180609_63,2018-06-09,
2_1_LC08_020046_20180609_64,2018-06-09,
2_1_LC08_020046_20180609_65,2018-06-09,
2_1_LC08_020046_20180609_66,2018-06-09,
2_1_LC08_020046_20180609_67,2018-06-09,
2_1_LC08_020046_20180609_68,2018-06-09,
2_1_LC08_020046_20180609_69,2018-06-09,
2_1_LC08_020046_20180609_70,2018-06-09,
2_1_LC08_020046_20180609_71,2018-06-09,
2_1_LC08_020046_20180609_72,2018-06-09,
2_1_LC08_020046_20180609_73,2018-06-09,
2_1_LC08_020046_20180609_74,2018-06-09,
2_1_LC08_020046_20180609_75,2018-06-09,
2_1_LC08_020046_20180609_76,2018-06-09,
2_1_LC08_020046_20180609_77,2018-06-09,
2_1_LC08_020046_20180609_78,2018-06-09,
2_1_LC08_020046_20180609_79,2018-06-09,
2_1_LC08_020046_20180609_80,2018-06-09,
2_1_LC08_020046_20180609_81,2018-06-09,
2_1_LC08_020046_20180609_82,2018-06-09,
2_1_LC08_020046_20180609_83,2018-06-09,
2_1_LC08_020046_20180609_84,2018-06-09,
2_1_LC08_020046_20180609_85,2018-06-09,
2_1_LC08_020046_20180609_86,2018-06-09,
2_1_LC08_020046_20180609_87,2018-06-09,
2_1_LC08_020046_20180609_88,2018-06-09,
2_1_LC08_020046_20180609_89,2018-06-09,
2_1_LC08_020046_20180609_90,2018-06-09,
2_1_LC08_020046_20180609_91,2018-06-09,
2_1_LC08_020046_20180609_92,2018-06-09,
2_1_LC08_020046_20180609_93,2018-06-09,
2_1_LC08_020046_20180609_94,2018-06-09,
2_1_LC08_020046_20180609_95,2018-06-09,
2_1_LC08_020046_20180609_96,2018-06-09,
2_1_LC08_020046_20180609_97,2018-06-09,
2_1_LC08_020046_20180609_98,2018-06-09,
2_1_LC08_020046_20180609_99,2018-06-09,
2_1_LC08_020046_20180609_100,2018-06-09,0.4709609774811842
2_1_LC08_020046_20180609_101,2018-06-09,0.707560895695811
2_1_LC08_020046_20180609_102,2018-06-09,
2_1_LC08_020046_20180609_103,2018-06-09,
2_1_LC08_020046_20180609_104,2018-06-09,
2_1_LC08_020046_20180609_105,2018-06-09,0.6095210629147427
2_1_LC08_020046_20180609_106,2018-06-09,0.36319969218718756
2_1_LC08_020046_20180609_107,2018-06-09,0.6944553457965534
2_1_LC08_020046_20180609_108,2018-06-09,0.6271700120190302
2_1_LC08_020046_20180609_109,2018-06-09,0.8038621055393638
2_1_LC08_020046_20180609_110,2018-06-09,
2_1_LC08_020046_20180609_111,2018-06-09,0.6948266791016332
2_1_LC08_020046_20180609_112,2018-06-09,0.7380973530696001
2_1_LC08_020046_20180609_113,2018-06-09,0.6605860969413176
2_1_LC08_020046_20180609_114,2018-06-09,0.6263192834685345
2_1_LC08_020046_20180609_115,2018-06-09,
2_1_LC08_020046_20180609_116,2018-06-09,
2_1_LC08_020046_20180609_117,2018-06-09,0.7167149343184424
2_1_LC08_020046_20180609_118,2018-06-09,
2_1_LC08_020046_20180609_119,2018-06-09,0.6303927982549132
2_1_LC08_020046_20180609_120,2018-06-09,0.8087505358550926
2_1_LC08_020046_20180609_121,2018-06-09,
2_1_LC08_020046_20180609_122,2018-06-09,0.5403178068317256
2_1_LC08_020046_20180609_123,2018-06-09,
2_1_LC08_020046_20180609_124,2018-06-09,0.5485187045730692
2_1_LC08_020046_20180609_125,2018-06-09,0.6805714349056317
2_1_LC08_020046_20180609_126,2018-06-09,0.6198080624025557
2_1_LC08_020046_20180609_127,2018-06-09,0.4648185015883122
2_1_LC08_020046_20180609_128,2018-06-09,0.6868732063691242
2_1_LC08_020046_20180609_129,2018-06-09,
2_1_LC08_020046_20180609_130,2018-06-09,0.6616387845574063
2_1_LC08_020046_20180609_131,2018-06-09,0.6619953036513712
2_1_LC08_020046_20180609_132,2018-06-09,0.7800520721596954
2_1_LC08_020046_20180609_133,2018-06-09,0.5270704649230545
2_1_LC08_020046_20180609_134,2018-06-09,0.8025585134489015
2_1_LC08_020046_20180609_135,2018-06-09,0.6411472961553716
2_1_LC08_020046_20180609_136,2018-06-09,0.6314697916521904
2_1_LC08_020046_20180609_137,2018-06-09,0.6855773887894467
2_1_LC08_020046_20180609_138,2018-06-09,
2_1_LC08_020046_20180609_139,2018-06-09,0.4522133615832584
2_1_LC08_020046_20180609_140,2018-06-09,0.3685015425741093
2_1_LC08_020046_20180609_141,2018-06-09,
2_1_LC08_020046_20180609_142,2018-06-09,0.3328053308971334
2_1_LC08_020046_20180609_143,2018-06-09,0.5387763558549177
2_1_LC08_020046_20180609_144,2018-06-09,0.5980124559227842
2_1_LC08_020046_20180609_145,2018-06-09,0.5107196259141452
2_1_LC08_020046_20180609_146,2018-06-09,0.4148227446459413
2_1_LC08_020046_20180609_147,2018-06-09,0.5555790400250471
2_1_LC08_020046_20180609_148,2018-06-09,0.5845454057008717
2_1_LC08_020046_20180609_149,2018-06-09,
2_1_LC08_020046_20180609_150,2018-06-09,
2_1_LC08_020046_20180609_151,2018-06-09,
2_1_LC08_020046_20180609_152,2018-06-09,0.5174188996569671
2_1_LC08_020046_20180609_153,2018-06-09,
2_1_LC08_020046_20180609_154,2018-06-09,
2_1_LC08_020046_20180609_155,2018-06-09,
2_1_LC08_020046_20180609_156,2018-06-09,
2_1_LC08_020046_20180609_157,2018-06-09,0.6617450712171885
2_1_LC08_020046_20180609_158,2018-06-09,0.7639626158435374
2_1_LC08_020046_20180609_159,2018-06-09,0.7199489995304625
2_1_LC08_020046_20180609_160,2018-06-09,0.6659088045726415
2_1_LC08_020046_20180609_161,2018-06-09,0.7115015633741564
2_1_LC08_020046_20180609_162,2018-06-09,0.7206787633456202
2_1_LC08_020046_20180609_163,2018-06-09,0.721740907206652
2_1_LC08_020046_20180609_164,2018-06-09,
2_1_LC08_020046_20180609_165,2018-06-09,
2_1_LC08_020046_20180609_166,2018-06-09,0.5759740612050932
2_1_LC08_020046_20180609_167,2018-06-09,
2_1_LC08_020046_20180609_168,2018-06-09,0.8046642476237007
2_1_LC08_020046_20180609_169,2018-06-09,0.46343556981624234
2_1_LC08_020046_20180609_170,2018-06-09,0.5059021419996579
2_1_LC08_020046_20180609_171,2018-06-09,0.6349037061237215
2_1_LC08_020046_20180609_172,2018-06-09,0.5113616336961878
2_1_LC08_020046_20180609_173,2018-06-09,0.48696266501521723
2_1_LC08_020046_20180609_174,2018-06-09,
2_1_LC08_020046_20180609_175,2018-06-09,
2_1_LC08_020046_20180609_176,2018-06-09,0.6731275664642402
2_1_LC08_020046_20180609_177,2018-06-09,
2_1_LC08_020046_20180609_178,2018-06-09,
2_1_LC08_020046_20180609_179,2018-06-09,0.42145577642192095
2_1_LC08_020046_20180609_180,2018-06-09,0.48704638018849433
2_1_LC08_020046_20180609_181,2018-06-09,
2_1_LC08_020046_20180609_182,2018-06-09,
2_1_LC08_020046_20180609_183,2018-06-09,
2_1_LC08_020046_20180609_184,2018-06-09,
2_1_LC08_020046_20180609_185,2018-06-09,0.6368971045373781
2_1_LC08_020046_20180609_186,2018-06-09,0.47928862258389204
2_1_LC08_020046_20180609_187,2018-06-09,
2_1_LC08_020046_20180609_188,2018-06-09,0.5481842352233429
2_1_LC08_020046_20180609_189,2018-06-09,
2_1_LC08_020046_20180609_190,2018-06-09,0.5059851925175798
2_1_LC08_020046_20180609_191,2018-06-09,0.5388231857187696
2_1_LC08_020046_20180609_192,2018-06-09,
2_1_LC08_020046_20180609_193,2018-06-09,0.42677912926947476
2_1_LC08_020046_20180609_194,2018-06-09,
2_1_LC08_020046_20180609_195,2018-06-09,0.7174071834894395
2_1_LC08_020046_20180609_196,2018-06-09,
2_1_LC08_020046_20180609_197,2018-06-09,0.6571606397561358
2_1_LC08_020046_20180609_198,2018-06-09,0.630843313072926
2_1_LC08_020046_20180609_199,2018-06-09,0.6205435894060106
2_1_LC08_020045_20180625_0,2018-06-25,
2_1_LC08_020045_20180625_1,2018-06-25,
2_1_LC08_020045_20180625_2,2018-06-25,
2_1_LC08_020045_20180625_3,2018-06-25,
2_1_LC08_020045_20180625_4,2018-06-25,
2_1_LC08_020045_20180625_5,2018-06-25,
2_1_LC08_020045_20180625_6,2018-06-25,
2_1_LC08_020045_20180625_7,2018-06-25,
2_1_LC08_020045_20180625_8,2018-06-25,
2_1_LC08_020045_20180625_9,2018-06-25,
2_1_LC08_020045_20180625_10,2018-06-25,
2_1_LC08_020045_20180625_11,2018-06-25,
2_1_LC08_020045_20180625_12,2018-06-25,
2_1_LC08_020045_20180625_13,2018-06-25,
2_1_LC08_020045_20180625_14,2018-06-25,
2_1_LC08_020045_20180625_15,2018-06-25,
2_1_LC08_020045_20180625_16,2018-06-25,
2_1_LC08_020045_20180625_17,2018-06-25,
2_1_LC08_020045_20180625_18,2018-06-25,
2_1_LC08_020045_20180625_19,2018-06-25,
2_1_LC08_020045_20180625_20,2018-06-25,
2_1_LC08_020045_20180625_21,2018-06-25,
2_1_LC08_020045_20180625_22,2018-06-25,
2_1_LC08_020045_20180625_23,2018-06-25,
2_1_LC08_020045_20180625_24,2018-06-25,
2_1_LC08_020045_20180625_25,2018-06-25,
2_1_LC08_020045_20180625_26,2018-06-25,
2_1_LC08_020045_20180625_27,2018-06-25,
2_1_LC08_020045_20180625_28,2018-06-25,
2_1_LC08_020045_20180625_29,2018-06-25,
2_1_LC08_020045_20180625_30,2018-06-25,
2_1_LC08_020045_20180625_31,2018-06-25,-0.23806273198604772
2_1_LC08_020045_20180625_32,2018-06-25,
2_1_LC08_020045_20180625_33,2018-06-25,
2_1_LC08_020045_20180625_34,2018-06-25,
2_1_LC08_020045_20180625_35,2018-06-25,
2_1_LC08_020045_20180625_36,2018-06-25,0.3213149409784081
2_1_LC08_020045_20180625_37,2018-06-25,
2_1_LC08_020045_20180625_38,2018-06-25,
2_1_LC08_020045_20180625_39,2018-06-25,
2_1_LC08_020045_20180625_40,2018-06-25,
2_1_LC08_020045_20180625_41,2018-06-25,
2_1_LC08_020045_20180625_42,2018-06-25,
2_1_LC08_020045_20180625_43,2018-06-25,
2_1_LC08_020045_20180625_44,2018-06-25,
2_1_LC08_020045_20180625_45,2018-06-25,
2_1_LC08_020045_20180625_46,2018-06-25,
2_1_LC08_020045_20180625_47,2018-06-25,
2_1_LC08_020045_20180625_48,2018-06-25,
2_1_LC08_020045_20180625_49,2018-06-25,
2_1_LC08_020045_20180625_50,2018-06-25,-0.15907199943675182
2_1_LC08_020045_20180625_51,2018-06-25,
2_1_LC08_020045_20180625_52,2018-06-25,0.3024996734964948
2_1_LC08_020045_20180625_53,2018-06-25,
2_1_LC08_020045_20180625_54,2018-06-25,0.14742077388660765
2_1_LC08_020045_20180625_55,2018-06-25,
2_1_LC08_020045_20180625_56,2018-06-25,
2_1_LC08_020045_20180625_57,2018-06-25,
2_1_LC08_020045_20180625_58,2018-06-25,
2_1_LC08_020045_20180625_59,2018-06-25,
2_1_LC08_020045_20180625_60,2018-06-25,
2_1_LC08_020045_20180625_61,2018-06-25,0.20379566944114935
2_1_LC08_020045_20180625_62,2018-06-25,
2_1_LC08_020045_20180625_63,2018-06-25,
2_1_LC08_020045_20180625_64,2018-06-25,
2_1_LC08_020045_20180625_65,2018-06-25,
2_1_LC08_020045_20180625_66,2018-06-25,
2_1_LC08_020045_20180625_67,2018-06-25,
2_1_LC08_020045_20180625_68,2018-06-25,
2_1_LC08_020045_20180625_69,2018-06-25,
2_1_LC08_020045_20180625_70,2018-06-25,
2_1_LC08_020045_20180625_71,2018-06-25,
2_1_LC08_020045_20180625_72,2018-06-25,0.32855941022332696
2_1_LC08_020045_20180625_73,2018-06-25,
2_1_LC08_020045_20180625_74,2018-06-25,
2_1_LC08_020045_20180625_75,2018-06-25,
2_1_LC08_020045_20180625_76,2018-06-25,0.60983266308092
2_1_LC08_020045_20180625_77,2018-06-25,0.09811227822213654
2_1_LC08_020045_20180625_78,2018-06-25,
2_1_LC08_020045_20180625_79,2018-06-25,
2_1_LC08_020045_20180625_80,2018-06-25,
2_1_LC08_020045_20180625_81,2018-06-25,
2_1_LC08_020045_20180625_82,2018-06-25,
2_1_LC08_020045_20180625_83,2018-06-25,
2_1_LC08_020045_20180625_84,2018-06-25,0.020959998644044932
2_1_LC08_020045_20180625_85,2018-06-25,
2_1_LC08_020045_20180625_86,2018-06-25,
2_1_LC08_020045_20180625_87,2018-06-25,
2_1_LC08_020045_20180625_88,2018-06-25,
2_1_LC08_020045_20180625_89,2018-06-25,
2_1_LC08_020045_20180625_90,2018-06-25,
2_1_LC08_020045_20180625_91,2018-06-25,
2_1_LC08_020045_20180625_92,2018-06-25,
2_1_LC08_020045_20180625_93,2018-06-25,
2_1_LC08_020045_20180625_94,2018-06-25,
2_1_LC08_020045_20180625_95,2018-06-25,
2_1_LC08_020045_20180625_96,2018-06-25,
2_1_LC08_020045_20180625_97,2018-06-25,
2_1_LC08_020045_20180625_98,2018-06-25,
2_1_LC08_020045_20180625_99,2018-06-25,0.2678074927915437
2_1_LC08_020045_20180625_100,2018-06-25,
2_1_LC08_020045_20180625_101,2018-06-25,0.7493367963436128
2_1_LC08_020045_20180625_102,2018-06-25,0.4824155080015817
2_1_LC08_020045_20180625_103,2018-06-25,0.6521534621397013
2_1_LC08_020045_20180625_104,2018-06-25,0.6426828852738509
2_1_LC08_020045_20180625_105,2018-06-25,0.6377129310807503
2_1_LC08_020045_20180625_106,2018-06-25,
2_1_LC08_020045_20180625_107,2018-06-25,
2_1_LC08_020045_20180625_108,2018-06-25,0.6734541913883862
2_1_LC08_020045_20180625_109,2018-06-25,
2_1_LC08_020045_20180625_110,2018-06-25,0.4729494203335254
2_1_LC08_020045_20180625_111,2018-06-25,
2_1_LC08_020045_20180625_112,2018-06-25,
2_1_LC08_020045_20180625_113,2018-06-25,
2_1_LC08_020045_20180625_114,2018-06-25,
2_1_LC08_020045_20180625_115,2018-06-25,
2_1_LC08_020045_20180625_116,2018-06-25,0.6629030691527806
2_1_LC08_020045_20180625_117,2018-06-25,
2_1_LC08_020045_20180625_118,2018-06-25,
2_1_LC08_020045_20180625_119,2018-06-25,0.6856709286176949
2_1_LC08_020045_20180625_120,2018-06-25,0.8461054508910019
2_1_LC08_020045_20180625_121,2018-06-25,0.49136115350811127
2_1_LC08_020045_20180625_122,2018-06-25,0.6708244670062856
2_1_LC08_020045_20180625_123,2018-06-25,
2_1_LC08_020045_20180625_124,2018-06-25,0.6278420051319583
2_1_LC08_020045_20180625_125,2018-06-25,
2_1_LC08_020045_20180625_126,2018-06-25,
2_1_LC08_020045_20180625_127,2018-06-25,0.6088455878504543
2_1_LC08_020045_20180625_128,2018-06-25,
2_1_LC08_020045_20180625_129,2018-06-25,0.7425684878730245
2_1_LC08_020045_20180625_130,2018-06-25,0.5880552813477531
2_1_LC08_020045_20180625_131,2018-06-25,0.7542484577071049
2_1_LC08_020045_20180625_132,2018-06-25,
2_1_LC08_020045_20180625_133,2018-06-25,0.6338371337919531
2_1_LC08_020045_20180625_134,2018-06-25,0.8457083839916489
2_1_LC08_020045_20180625_135,2018-06-25,
2_1_LC08_020045_20180625_136,2018-06-25,0.6799171703711515
2_1_LC08_020045_20180625_137,2018-06-25,0.7481915173331809
2_1_LC08_020045_20180625_138,2018-06-25,0.6433206284338466
2_1_LC08_020045_20180625_139,2018-06-25,
2_1_LC08_020045_20180625_140,2018-06-25,0.45104918813771355
2_1_LC08_020045_20180625_141,2018-06-25,
2_1_LC08_020045_20180625_142,2018-06-25,0.8525977247236117
2_1_LC08_020045_20180625_143,2018-06-25,
2_1_LC08_020045_20180625_144,2018-06-25,
2_1_LC08_020045_20180625_145,2018-06-25,
2_1_LC08_020045_20180625_146,2018-06-25,0.5681759106790267
2_1_LC08_020045_20180625_147,2018-06-25,
2_1_LC08_020045_20180625_148,2018-06-25,0.7194904000029161
2_1_LC08_020045_20180625_149,2018-06-25,
2_1_LC08_020045_20180625_150,2018-06-25,
2_1_LC08_020045_20180625_151,2018-06-25,0.7854515170362651
2_1_LC08_020045_20180625_152,2018-06-25,
2_1_LC08_020045_20180625_153,2018-06-25,
2_1_LC08_020045_20180625_154,2018-06-25,
2_1_LC08_020045_20180625_155,2018-06-25,
2_1_LC08_020045_20180625_156,2018-06-25,0.5244900428619417
2_1_LC08_020045_20180625_157,2018-06-25,0.7220329155836883
2_1_LC08_020045_20180625_158,2018-06-25,
2_1_LC08_020045_20180625_159,2018-06-25,
2_1_LC08_020045_20180625_160,2018-06-25,
2_1_LC08_020045_20180625_161,2018-06-25,
2_1_LC08_020045_20180625_162,2018-06-25,
2_1_LC08_020045_20180625_163,2018-06-25,0.8037174283336483
2_1_LC08_020045_20180625_164,2018-06-25,0.6967299883485651
2_1_LC08_020045_20180625_165,2018-06-25,
2_1_LC08_020045_20180625_166,2018-06-25,
2_1_LC08_020045_20180625_167,2018-06-25,
2_1_LC08_020045_20180625_168,2018-06-25,0.849022903905372
2_1_LC08_020045_20180625_169,2018-06-25,
2_1_LC08_020045_20180625_170,2018-06-25,
2_1_LC08_020045_20180625_171,2018-06-25,
2_1_LC08_020045_20180625_172,2018-06-25,0.6182615523085467
2_1_LC08_020045_20180625_173,2018-06-25,
2_1_LC08_020045_20180625_174,2018-06-25,
2_1_LC08_020045_20180625_175,2018-06-25,0.46825192724585657
2_1_LC08_020045_20180625_176,2018-06-25,
2_1_LC08_020045_20180625_177,2018-06-25,0.5177991647161208
2_1_LC08_020045_20180625_178,2018-06-25,
2_1_LC08_020045_20180625_179,2018-06-25,0.5043035161936718
2_1_LC08_020045_20180625_180,2018-06-25,0.5169443337386237
2_1_LC08_020045_20180625_181,2018-06-25,
2_1_LC08_020045_20180625_182,2018-06-25,
2_1_LC08_020045_20180625_183,2018-06-25,
2_1_LC08_020045_20180625_184,2018-06-25,0.6334606942688823
2_1_LC08_020045_20180625_185,2018-06-25,
2_1_LC08_020045_20180625_186,2018-06-25,0.577907682638485
2_1_LC08_020045_20180625_187,2018-06-25,0.6591363471291718
2_1_LC08_020045_20180625_188,2018-06-25,0.5874900328681911
2_1_LC08_020045_20180625_189,2018-06-25,
2_1_LC08_020045_20180625_190,2018-06-25,
2_1_LC08_020045_20180625_191,2018-06-25,0.6745634346660022
2_1_LC08_020045_20180625_192,2018-06-25,
2_1_LC08_020045_20180625_193,2018-06-25,
2_1_LC08_020045_20180625_194,2018-06-25,0.7555507227898919
2_1_LC08_020045_20180625_195,2018-06-25,
2_1_LC08_020045_20180625_196,2018-06-25,0.48146688844714347
2_1_LC08_020045_20180625_197,2018-06-25,0.7246255493060724
2_1_LC08_020045_20180625_198,2018-06-25,0.6592857921383707
2_1_LC08_020045_20180625_199,2018-06-25,
2_1_LC08_021045_20180702_0,2018-07-02,0.3777589392797429
2_1_LC08_021045_20180702_1,2018-07-02,0.298371932548562
2_1_LC08_021045_20180702_2,2018-07-02,0.5623221744605402
2_1_LC08_021045_20180702_3,2018-07-02,0.26981556147663355
2_1_LC08_021045_20180702_4,2018-07-02,0.35584835043556035
2_1_LC08_021045_20180702_5,2018-07-02,-0.16075048286912946
2_1_LC08_021045_20180702_6,2018-07-02,
2_1_LC08_021045_20180702_7,2018-07-02,0.22841007752932202
2_1_LC08_021045_20180702_8,2018-07-02,
2_1_LC08_021045_20180702_9,2018-07-02,0.5855452834882166
2_1_LC08_021045_20180702_10,2018-07-02,
2_1_LC08_021045_20180702_11,2018-07-02,0.3799888259150629
2_1_LC08_021045_20180702_12,2018-07-02,0.2958958834403876
2_1_LC08_021045_20180702_13,2018-07-02,
2_1_LC08_021045_20180702_14,2018-07-02,-0.24970926674752392
2_1_LC08_021045_20180702_15,2018-07-02,-0.19718136869013844
2_1_LC08_021045_20180702_16,2018-07-02,0.002690052374405693
2_1_LC08_021045_20180702_17,2018-07-02,-0.00304190127308592
2_1_LC08_021045_20180702_18,2018-07-02,0.23482137276735568
2_1_LC08_021045_20180702_19,2018-07-02,0.21131979522831645
2_1_LC08_021045_20180702_20,2018-07-02,0.134966791405219
2_1_LC08_021045_20180702_21,2018-07-02,0.706327432428918
2_1_LC08_021045_20180702_22,2018-07-02,0.07031410013739207
2_1_LC08_021045_20180702_23,2018-07-02,0.4961944169266578
2_1_LC08_021045_20180702_24,2018-07-02,-0.42299385138474616
2_1_LC08_021045_20180702_25,2018-07-02,0.25930369170694245
2_1_LC08_021045_20180702_26,2018-07-02,0.40354197707080436
2_1_LC08_021045_20180702_27,2018-07-02,-0.10182584771857388
